,GradeID,StudentID,Date,ActivityID,Grade,User_Id
36518,36519,56,15-03-2024,19,5,89478
36519,36520,56,29-04-2024,19,5,89478
36520,36521,56,20-05-2024,19,5,89478
36521,36522,56,24-06-2024,19,5,89478
36522,36523,56,26-07-2024,19,5,89478
36523,36524,56,13-08-2024,19,5,89478
36524,36525,56,23-09-2024,19,5,89478
36525,36526,56,20-10-2024,19,5,89478
36526,36527,56,26-11-2024,19,5,89478
36527,36528,56,02-01-2025,19,5,89478
36528,36529,56,14-01-2024,20,2,89478
36529,36530,56,28-02-2024,20,2,89478
36530,36531,56,01-03-2024,20,2,89478
36531,36532,56,22-04-2024,20,3,89478
36532,36533,56,13-05-2024,20,4,89478
36533,36534,56,26-06-2024,20,4,89478
36534,36535,56,29-07-2024,20,5,89478
36535,36536,56,03-08-2024,20,5,89478
36536,36537,56,16-09-2024,20,5,89478
36537,36538,56,03-10-2024,20,5,89478
36538,36539,56,18-11-2024,20,5,89478
36539,36540,56,20-11-2025,20,5,89478
36540,36541,56,26-01-2024,21,3,89478
36541,36542,56,03-02-2024,21,3,89478
36542,36543,56,19-03-2024,21,3,89478
36543,36544,56,25-04-2024,21,3,89478
36544,36545,56,22-05-2024,21,3,89478
36545,36546,56,24-06-2024,21,4,89478
36546,36547,56,03-07-2024,21,5,89478
36547,36548,56,22-08-2024,21,5,89478
36548,36549,56,29-09-2024,21,5,89478
36549,36550,56,04-10-2024,21,5,89478
36550,36551,56,11-11-2024,21,5,89478
36551,36552,56,19-04-2025,21,5,89478
36552,36553,56,17-01-2024,22,2,89478
36553,36554,56,13-02-2024,22,2,89478
36554,36555,56,16-03-2024,22,3,89478
36555,36556,56,27-04-2024,22,4,89478
36556,36557,56,29-05-2024,22,5,89478
36557,36558,56,14-06-2024,22,5,89478
36558,36559,56,12-07-2024,22,5,89478
36559,36560,56,16-08-2024,22,5,89478
36560,36561,56,11-09-2024,22,5,89478
36561,36562,56,08-10-2024,22,5,89478
36562,36563,56,23-11-2024,22,5,89478
36563,36564,56,25-06-2025,22,5,89478
36564,36565,56,02-01-2024,23,2,89478
36565,36566,56,19-02-2024,23,3,89478
36566,36567,56,18-03-2024,23,3,89478
36567,36568,56,05-04-2024,23,4,89478
36568,36569,56,01-05-2024,23,5,89478
36569,36570,56,04-06-2024,23,5,89478
36570,36571,56,01-07-2024,23,5,89478
36571,36572,56,10-08-2024,23,5,89478
36572,36573,56,26-09-2024,23,5,89478
36573,36574,56,29-10-2024,23,5,89478
36574,36575,56,10-11-2024,23,5,89478
36575,36576,56,22-10-2025,23,5,89478
36576,36577,56,13-01-2024,24,3,89478
36577,36578,56,25-02-2024,24,3,89478
36578,36579,56,10-03-2024,24,4,89478
36579,36580,56,09-04-2024,24,4,89478
36580,36581,56,28-05-2024,24,5,89478
36581,36582,56,13-06-2024,24,5,89478
36582,36583,56,09-07-2024,24,5,89478
36583,36584,56,05-08-2024,24,5,89478
36584,36585,56,13-09-2024,24,5,89478
36585,36586,56,18-10-2024,24,5,89478
36586,36587,56,17-11-2024,24,5,89478
36587,36588,56,25-03-2025,24,5,89478
36588,36589,56,21-01-2024,25,3,89478
36589,36590,56,28-02-2024,25,3,89478
36590,36591,56,01-03-2024,25,4,89478
36591,36592,56,05-04-2024,25,4,89478
36592,36593,56,28-05-2024,25,5,89478
36593,36594,56,23-06-2024,25,5,89478
36594,36595,56,04-07-2024,25,5,89478
36595,36596,56,24-08-2024,25,5,89478
36596,36597,56,02-09-2024,25,5,89478
36597,36598,56,30-10-2024,25,5,89478
36598,36599,56,14-11-2024,25,5,89478
36599,36600,56,05-02-2025,25,5,89478
36600,36601,56,21-01-2024,26,1,89478
36601,36602,56,02-02-2024,26,2,89478
36602,36603,56,02-03-2024,26,3,89478
36603,36604,56,18-04-2024,26,3,89478
36604,36605,56,24-05-2024,26,4,89478
36605,36606,56,26-06-2024,26,4,89478
36606,36607,56,29-07-2024,26,4,89478
36607,36608,56,29-08-2024,26,4,89478
36608,36609,56,25-09-2024,26,5,89478
36609,36610,56,07-10-2024,26,5,89478
36610,36611,56,08-11-2024,26,5,89478
36611,36612,56,30-11-2025,26,5,89478
36612,36613,56,03-01-2024,27,1,89478
36613,36614,56,13-02-2024,27,1,89478
36614,36615,56,02-03-2024,27,2,89478
36615,36616,56,14-04-2024,27,2,89478
36616,36617,56,02-05-2024,27,2,89478
36617,36618,56,30-06-2024,27,3,89478
36618,36619,56,31-07-2024,27,3,89478
36619,36620,56,28-08-2024,27,3,89478
36620,36621,56,10-09-2024,27,4,89478
36621,36622,56,20-10-2024,27,5,89478
36622,36623,56,29-11-2024,27,5,89478
36623,36624,56,09-10-2025,27,5,89478
36624,36625,56,11-01-2024,28,3,89478
36625,36626,56,24-02-2024,28,4,89478
36626,36627,56,03-03-2024,28,4,89478
36627,36628,56,16-04-2024,28,4,89478
36628,36629,56,17-05-2024,28,5,89478
36629,36630,56,26-06-2024,28,5,89478
36630,36631,56,11-07-2024,28,5,89478
36631,36632,56,29-08-2024,28,5,89478
36632,36633,56,16-09-2024,28,5,89478
36633,36634,56,11-10-2024,28,5,89478
36634,36635,56,22-11-2024,28,5,89478
36635,36636,56,18-01-2025,28,5,89478
36636,36637,56,20-01-2024,29,2,89478
36637,36638,56,22-02-2024,29,2,89478
36638,36639,56,23-03-2024,29,2,89478
36639,36640,56,09-04-2024,29,3,89478
36640,36641,56,26-05-2024,29,3,89478
36641,36642,56,07-06-2024,29,4,89478
36642,36643,56,15-07-2024,29,4,89478
36643,36644,56,19-08-2024,29,4,89478
36644,36645,56,19-09-2024,29,5,89478
36645,36646,56,08-10-2024,29,5,89478
36646,36647,56,28-11-2024,29,5,89478
36647,36648,56,30-04-2025,29,5,89478
36648,36649,56,20-01-2024,30,2,89478
36649,36650,56,29-02-2024,30,3,89478
36650,36651,56,06-03-2024,30,3,89478
36651,36652,56,03-04-2024,30,3,89478
36652,36653,56,03-05-2024,30,4,89478
36653,36654,56,16-06-2024,30,5,89478
36654,36655,56,17-07-2024,30,5,89478
36655,36656,56,23-08-2024,30,5,89478
36656,36657,56,19-09-2024,30,5,89478
36657,36658,56,14-10-2024,30,5,89478
36658,36659,56,25-11-2024,30,5,89478
36659,36660,56,26-03-2025,30,5,89478
36660,36661,56,22-01-2024,31,2,89478
36661,36662,56,24-02-2024,31,2,89478
36662,36663,56,24-03-2024,31,2,89478
36663,36664,56,09-04-2024,31,2,89478
36664,36665,56,30-05-2024,31,2,89478
36665,36666,56,15-06-2024,31,3,89478
36666,36667,56,18-07-2024,31,3,89478
36667,36668,56,02-08-2024,31,4,89478
36668,36669,56,25-09-2024,31,4,89478
36669,36670,56,06-10-2024,31,4,89478
36670,36671,56,05-11-2024,31,5,89478
36671,36672,56,25-03-2025,31,5,89478
36672,36673,56,13-01-2024,32,2,89478
36673,36674,56,29-02-2024,32,2,89478
36674,36675,56,06-03-2024,32,3,89478
36675,36676,56,09-04-2024,32,3,89478
36676,36677,56,06-05-2024,32,3,89478
36677,36678,56,22-06-2024,32,3,89478
36678,36679,56,30-07-2024,32,4,89478
36679,36680,56,19-08-2024,32,4,89478
36680,36681,56,20-09-2024,32,5,89478
36681,36682,56,22-10-2024,32,5,89478
36682,36683,56,29-11-2024,32,5,89478
36683,36684,56,08-04-2025,32,5,89478
36684,36685,56,24-01-2024,33,2,89478
36685,36686,56,29-02-2024,33,3,89478
36686,36687,56,31-03-2024,33,4,89478
36687,36688,56,21-04-2024,33,4,89478
36688,36689,56,12-05-2024,33,5,89478
36689,36690,56,30-06-2024,33,5,89478
36690,36691,56,02-07-2024,33,5,89478
36691,36692,56,09-08-2024,33,5,89478
36692,36693,56,24-09-2024,33,5,89478
36693,36694,56,26-10-2024,33,5,89478
36694,36695,56,14-11-2024,33,5,89478
36695,36696,56,03-10-2025,33,5,89478
36696,36697,56,03-01-2024,34,1,89478
36697,36698,56,01-02-2024,34,2,89478
36698,36699,56,01-03-2024,34,2,89478
36699,36700,56,30-04-2024,34,3,89478
36700,36701,56,11-05-2024,34,3,89478
36701,36702,56,26-06-2024,34,3,89478
36702,36703,56,12-07-2024,34,4,89478
36703,36704,56,12-08-2024,34,4,89478
36704,36705,56,10-09-2024,34,5,89478
36705,36706,56,22-10-2024,34,5,89478
36706,36707,56,24-11-2024,34,5,89478
36707,36708,56,20-02-2025,34,5,89478
36708,36709,56,16-01-2024,35,3,89478
36709,36710,56,15-02-2024,35,3,89478
36710,36711,56,30-03-2024,35,3,89478
36711,36712,56,07-04-2024,35,4,89478
36712,36713,56,20-05-2024,35,4,89478
36713,36714,56,27-06-2024,35,5,89478
36714,36715,56,07-07-2024,35,5,89478
36715,36716,56,21-08-2024,35,5,89478
36716,36717,56,08-09-2024,35,5,89478
36717,36718,56,07-10-2024,35,5,89478
36718,36719,56,02-11-2024,35,5,89478
36719,36720,56,20-08-2025,35,5,89478
36720,36721,56,03-01-2024,36,2,89478
36721,36722,56,29-02-2024,36,2,89478
36722,36723,56,13-03-2024,36,3,89478
36723,36724,56,09-04-2024,36,4,89478
36724,36725,56,16-05-2024,36,4,89478
36725,36726,56,20-06-2024,36,4,89478
36726,36727,56,24-07-2024,36,4,89478
36727,36728,56,06-08-2024,36,5,89478
36728,36729,56,18-09-2024,36,5,89478
36729,36730,56,31-10-2024,36,5,89478
36730,36731,56,13-11-2024,36,5,89478
36731,36732,56,18-10-2025,36,5,89478
36732,36733,56,01-01-2024,37,2,89478
36733,36734,56,09-02-2024,37,2,89478
36734,36735,56,29-03-2024,37,2,89478
36735,36736,56,04-04-2024,37,2,89478
36736,36737,56,11-05-2024,37,2,89478
36737,36738,56,23-06-2024,37,2,89478
36738,36739,56,13-07-2024,37,2,89478
36739,36740,56,07-08-2024,37,3,89478
36740,36741,56,12-09-2024,37,4,89478
36741,36742,56,30-10-2024,37,5,89478
36742,36743,56,02-11-2024,37,5,89478
36743,36744,56,26-09-2025,37,5,89478
36744,36745,56,10-01-2024,38,2,89478
36745,36746,56,18-02-2024,38,3,89478
36746,36747,56,23-03-2024,38,4,89478
36747,36748,56,24-04-2024,38,5,89478
36748,36749,56,30-05-2024,38,5,89478
36749,36750,56,20-06-2024,38,5,89478
36750,36751,56,16-07-2024,38,5,89478
36751,36752,56,08-08-2024,38,5,89478
36752,36753,56,29-09-2024,38,5,89478
36753,36754,56,06-10-2024,38,5,89478
36754,36755,56,15-11-2024,38,5,89478
36755,36756,56,04-07-2025,38,5,89478
36756,36757,56,26-01-2024,39,2,89478
36757,36758,56,09-02-2024,39,2,89478
36758,36759,56,02-03-2024,39,2,89478
36759,36760,56,19-04-2024,39,2,89478
36760,36761,56,02-05-2024,39,2,89478
36761,36762,56,30-06-2024,39,3,89478
36762,36763,56,10-07-2024,39,4,89478
36763,36764,56,29-08-2024,39,4,89478
36764,36765,56,18-09-2024,39,4,89478
36765,36766,56,03-10-2024,39,4,89478
36766,36767,56,16-11-2024,39,5,89478
36767,36768,56,26-03-2025,39,5,89478
36768,36769,56,26-01-2024,40,1,89478
36769,36770,56,18-02-2024,40,2,89478
36770,36771,56,07-03-2024,40,3,89478
36771,36772,56,25-04-2024,40,4,89478
36772,36773,56,28-05-2024,40,4,89478
36773,36774,56,23-06-2024,40,5,89478
36774,36775,56,25-07-2024,40,5,89478
36775,36776,56,24-08-2024,40,5,89478
36776,36777,56,10-09-2024,40,5,89478
36777,36778,56,16-10-2024,40,5,89478
36778,36779,56,02-11-2024,40,5,89478
36779,36780,56,05-03-2025,40,5,89478
36780,36781,56,15-01-2024,41,1,89478
36781,36782,56,17-02-2024,41,2,89478
36782,36783,56,20-03-2024,41,3,89478
36783,36784,56,16-04-2024,41,4,89478
36784,36785,56,05-05-2024,41,5,89478
36785,36786,56,25-06-2024,41,5,89478
36786,36787,56,06-07-2024,41,5,89478
36787,36788,56,04-08-2024,41,5,89478
36788,36789,56,27-09-2024,41,5,89478
36789,36790,56,22-10-2024,41,5,89478
36790,36791,56,23-11-2024,41,5,89478
36791,36792,56,04-11-2025,41,5,89478
36792,36793,56,13-01-2024,42,2,89478
36793,36794,56,12-02-2024,42,3,89478
36794,36795,56,05-03-2024,42,3,89478
36795,36796,56,13-04-2024,42,3,89478
36796,36797,56,11-05-2024,42,3,89478
36797,36798,56,23-06-2024,42,4,89478
36798,36799,56,03-07-2024,42,5,89478
36799,36800,56,28-08-2024,42,5,89478
36800,36801,56,02-09-2024,42,5,89478
36801,36802,56,02-10-2024,42,5,89478
36802,36803,56,09-11-2024,42,5,89478
36803,36804,56,22-05-2025,42,5,89478
36804,36805,56,13-01-2024,43,3,89478
36805,36806,56,08-02-2024,43,4,89478
36806,36807,56,25-03-2024,43,4,89478
36807,36808,56,29-04-2024,43,5,89478
36808,36809,56,18-05-2024,43,5,89478
36809,36810,56,29-06-2024,43,5,89478
36810,36811,56,13-07-2024,43,5,89478
36811,36812,56,09-08-2024,43,5,89478
36812,36813,56,10-09-2024,43,5,89478
36813,36814,56,23-10-2024,43,5,89478
36814,36815,56,09-11-2024,43,5,89478
36815,36816,56,24-05-2025,43,5,89478
36816,36817,56,14-01-2024,44,3,89478
36817,36818,56,26-02-2024,44,3,89478
36818,36819,56,10-03-2024,44,4,89478
36819,36820,56,26-04-2024,44,5,89478
36820,36821,56,29-05-2024,44,5,89478
36821,36822,56,04-06-2024,44,5,89478
36822,36823,56,12-07-2024,44,5,89478
36823,36824,56,16-08-2024,44,5,89478
36824,36825,56,26-09-2024,44,5,89478
36825,36826,56,28-10-2024,44,5,89478
36826,36827,56,11-11-2024,44,5,89478
36827,36828,56,19-11-2025,44,5,89478
36828,36829,56,17-01-2024,45,3,89478
36829,36830,56,12-02-2024,45,3,89478
36830,36831,56,27-03-2024,45,3,89478
36831,36832,56,09-04-2024,45,4,89478
36832,36833,56,11-05-2024,45,4,89478
36833,36834,56,09-06-2024,45,5,89478
36834,36835,56,27-07-2024,45,5,89478
36835,36836,56,18-08-2024,45,5,89478
36836,36837,56,03-09-2024,45,5,89478
36837,36838,56,14-10-2024,45,5,89478
36838,36839,56,20-11-2024,45,5,89478
36839,36840,56,26-03-2025,45,5,89478
36840,36841,56,24-01-2024,46,1,89478
36841,36842,56,13-02-2024,46,2,89478
36842,36843,56,02-03-2024,46,2,89478
36843,36844,56,19-04-2024,46,3,89478
36844,36845,56,26-05-2024,46,4,89478
36845,36846,56,29-06-2024,46,4,89478
36846,36847,56,16-07-2024,46,4,89478
36847,36848,56,28-08-2024,46,4,89478
36848,36849,56,05-09-2024,46,4,89478
36849,36850,56,16-10-2024,46,5,89478
36850,36851,56,10-11-2024,46,5,89478
36851,36852,56,01-09-2025,46,5,89478
36852,36853,56,23-01-2024,47,2,89478
36853,36854,56,03-02-2024,47,2,89478
36854,36855,56,13-03-2024,47,2,89478
36855,36856,56,07-04-2024,47,3,89478
36856,36857,56,13-05-2024,47,4,89478
36857,36858,56,27-06-2024,47,5,89478
36858,36859,56,16-07-2024,47,5,89478
36859,36860,56,08-08-2024,47,5,89478
36860,36861,56,21-09-2024,47,5,89478
36861,36862,56,12-10-2024,47,5,89478
36862,36863,56,24-11-2024,47,5,89478
36863,36864,56,28-04-2025,47,5,89478
36864,36865,56,28-01-2024,48,2,89478
36865,36866,56,21-02-2024,48,3,89478
36866,36867,56,14-03-2024,48,3,89478
36867,36868,56,08-04-2024,48,4,89478
36868,36869,56,31-05-2024,48,4,89478
36869,36870,56,10-06-2024,48,5,89478
36870,36871,56,16-07-2024,48,5,89478
36871,36872,56,17-08-2024,48,5,89478
36872,36873,56,17-09-2024,48,5,89478
36873,36874,56,14-10-2024,48,5,89478
36874,36875,56,25-11-2024,48,5,89478
36875,36876,56,10-07-2025,48,5,89478
36876,36877,56,05-01-2024,49,3,89478
36877,36878,56,28-02-2024,49,4,89478
36878,36879,56,04-03-2024,49,4,89478
36879,36880,56,28-04-2024,49,4,89478
36880,36881,56,13-05-2024,49,4,89478
36881,36882,56,25-06-2024,49,4,89478
36882,36883,56,19-07-2024,49,5,89478
36883,36884,56,24-08-2024,49,5,89478
36884,36885,56,08-09-2024,49,5,89478
36885,36886,56,24-10-2024,49,5,89478
36886,36887,56,12-11-2024,49,5,89478
36887,36888,56,26-05-2025,49,5,89478
36888,36889,56,26-01-2024,50,3,89478
36889,36890,56,10-02-2024,50,4,89478
36890,36891,56,03-03-2024,50,5,89478
36891,36892,56,23-04-2024,50,5,89478
36892,36893,56,28-05-2024,50,5,89478
36893,36894,56,26-06-2024,50,5,89478
36894,36895,56,05-07-2024,50,5,89478
36895,36896,56,13-08-2024,50,5,89478
36896,36897,56,28-09-2024,50,5,89478
36897,36898,56,17-10-2024,50,5,89478
36898,36899,56,14-11-2024,50,5,89478
36899,36900,56,25-06-2025,50,5,89478
36900,36901,56,04-01-2024,51,3,89478
36901,36902,56,25-02-2024,51,4,89478
36902,36903,56,12-03-2024,51,4,89478
36903,36904,56,15-04-2024,51,4,89478
36904,36905,56,03-05-2024,51,5,89478
36905,36906,56,15-06-2024,51,5,89478
36906,36907,56,23-07-2024,51,5,89478
36907,36908,56,30-08-2024,51,5,89478
36908,36909,56,02-09-2024,51,5,89478
36909,36910,56,20-10-2024,51,5,89478
36910,36911,56,21-11-2024,51,5,89478
36911,36912,56,01-11-2025,51,5,89478
36912,36913,56,31-01-2024,52,2,89478
36913,36914,56,16-02-2024,52,3,89478
36914,36915,56,08-03-2024,52,3,89478
36915,36916,56,17-04-2024,52,4,89478
36916,36917,56,10-05-2024,52,5,89478
36917,36918,56,27-06-2024,52,5,89478
36918,36919,56,05-07-2024,52,5,89478
36919,36920,56,25-08-2024,52,5,89478
36920,36921,56,12-09-2024,52,5,89478
36921,36922,56,13-10-2024,52,5,89478
36922,36923,56,14-11-2024,52,5,89478
36923,36924,56,18-08-2025,52,5,89478
36924,36925,56,29-01-2024,53,2,89478
36925,36926,56,17-02-2024,53,3,89478
36926,36927,56,06-03-2024,53,3,89478
36927,36928,56,09-04-2024,53,4,89478
36928,36929,56,19-05-2024,53,4,89478
36929,36930,56,03-06-2024,53,4,89478
36930,36931,56,04-07-2024,53,4,89478
36931,36932,56,15-08-2024,53,5,89478
36932,36933,56,02-09-2024,53,5,89478
36933,36934,56,20-10-2024,53,5,89478
36934,36935,56,11-11-2024,53,5,89478
36935,36936,56,10-10-2025,53,5,89478
36936,36937,56,09-01-2024,54,1,89478
36937,36938,56,09-02-2024,54,2,89478
36938,36939,56,06-03-2024,54,3,89478
36939,36940,56,11-04-2024,54,4,89478
36940,36941,56,12-05-2024,54,4,89478
36941,36942,56,27-06-2024,54,4,89478
36942,36943,56,08-07-2024,54,5,89478
36943,36944,56,25-08-2024,54,5,89478
36944,36945,56,14-09-2024,54,5,89478
36945,36946,56,19-10-2024,54,5,89478
36946,36947,56,27-11-2024,54,5,89478
36947,36948,56,19-03-2025,54,5,89478
36948,36949,56,01-01-2024,55,1,89478
36949,36950,56,17-02-2024,55,2,89478
36950,36951,56,06-03-2024,55,2,89478
36951,36952,56,28-04-2024,55,2,89478
36952,36953,56,12-05-2024,55,3,89478
36953,36954,56,20-06-2024,55,3,89478
36954,36955,56,20-07-2024,55,3,89478
36955,36956,56,19-08-2024,55,4,89478
36956,36957,56,03-09-2024,55,5,89478
36957,36958,56,02-10-2024,55,5,89478
36958,36959,56,08-11-2024,55,5,89478
36959,36960,56,30-05-2025,55,5,89478
36960,36961,57,21-01-2024,1,2,90029
36961,36962,57,12-02-2024,1,2,90029
36962,36963,57,20-03-2024,1,3,90029
36963,36964,57,18-04-2024,1,3,90029
36964,36965,57,19-05-2024,1,4,90029
36965,36966,57,13-06-2024,1,5,90029
36966,36967,57,24-07-2024,1,5,90029
36967,36968,57,15-08-2024,1,5,90029
36968,36969,57,17-09-2024,1,5,90029
36969,36970,57,24-10-2024,1,5,90029
36970,36971,57,26-11-2024,1,5,90029
36971,36972,57,23-07-2025,1,5,90029
36972,36973,57,06-01-2024,2,3,90029
36973,36974,57,23-02-2024,2,3,90029
36974,36975,57,19-03-2024,2,3,90029
36975,36976,57,04-04-2024,2,4,90029
36976,36977,57,31-05-2024,2,4,90029
36977,36978,57,21-06-2024,2,4,90029
36978,36979,57,12-07-2024,2,4,90029
36979,36980,57,16-08-2024,2,4,90029
36980,36981,57,02-09-2024,2,5,90029
36981,36982,57,04-10-2024,2,5,90029
36982,36983,57,26-11-2024,2,5,90029
36983,36984,57,11-10-2025,2,5,90029
36984,36985,57,28-01-2024,3,3,90029
36985,36986,57,02-02-2024,3,4,90029
36986,36987,57,04-03-2024,3,5,90029
36987,36988,57,02-04-2024,3,5,90029
36988,36989,57,11-05-2024,3,5,90029
36989,36990,57,17-06-2024,3,5,90029
36990,36991,57,26-07-2024,3,5,90029
36991,36992,57,30-08-2024,3,5,90029
36992,36993,57,09-09-2024,3,5,90029
36993,36994,57,28-10-2024,3,5,90029
36994,36995,57,29-11-2024,3,5,90029
36995,36996,57,05-09-2025,3,5,90029
36996,36997,57,22-01-2024,4,1,90029
36997,36998,57,12-02-2024,4,1,90029
36998,36999,57,21-03-2024,4,2,90029
36999,37000,57,11-04-2024,4,2,90029
37000,37001,57,21-05-2024,4,3,90029
37001,37002,57,21-06-2024,4,4,90029
37002,37003,57,06-07-2024,4,5,90029
37003,37004,57,03-08-2024,4,5,90029
37004,37005,57,06-09-2024,4,5,90029
37005,37006,57,30-10-2024,4,5,90029
37006,37007,57,15-11-2024,4,5,90029
37007,37008,57,27-07-2025,4,5,90029
37008,37009,57,05-01-2024,5,3,90029
37009,37010,57,12-02-2024,5,4,90029
37010,37011,57,28-03-2024,5,5,90029
37011,37012,57,29-04-2024,5,5,90029
37012,37013,57,05-05-2024,5,5,90029
37013,37014,57,19-06-2024,5,5,90029
37014,37015,57,31-07-2024,5,5,90029
37015,37016,57,30-08-2024,5,5,90029
37016,37017,57,07-09-2024,5,5,90029
37017,37018,57,04-10-2024,5,5,90029
37018,37019,57,09-11-2024,5,5,90029
37019,37020,57,10-08-2025,5,5,90029
37020,37021,57,01-01-2024,6,1,90029
37021,37022,57,16-02-2024,6,1,90029
37022,37023,57,06-03-2024,6,2,90029
37023,37024,57,29-04-2024,6,2,90029
37024,37025,57,02-05-2024,6,2,90029
37025,37026,57,16-06-2024,6,3,90029
37026,37027,57,09-07-2024,6,3,90029
37027,37028,57,22-08-2024,6,3,90029
37028,37029,57,18-09-2024,6,3,90029
37029,37030,57,25-10-2024,6,4,90029
37030,37031,57,08-11-2024,6,5,90029
37031,37032,57,17-01-2025,6,5,90029
37032,37033,57,26-01-2024,7,1,90029
37033,37034,57,12-02-2024,7,1,90029
37034,37035,57,22-03-2024,7,2,90029
37035,37036,57,22-04-2024,7,3,90029
37036,37037,57,30-05-2024,7,3,90029
37037,37038,57,17-06-2024,7,3,90029
37038,37039,57,30-07-2024,7,3,90029
37039,37040,57,18-08-2024,7,3,90029
37040,37041,57,28-09-2024,7,4,90029
37041,37042,57,07-10-2024,7,4,90029
37042,37043,57,26-11-2024,7,4,90029
37043,37044,57,20-04-2025,7,4,90029
37044,37045,57,08-01-2024,8,1,90029
37045,37046,57,07-02-2024,8,1,90029
37046,37047,57,12-03-2024,8,2,90029
37047,37048,57,16-04-2024,8,3,90029
37048,37049,57,27-05-2024,8,4,90029
37049,37050,57,28-06-2024,8,5,90029
37050,37051,57,27-07-2024,8,5,90029
37051,37052,57,08-08-2024,8,5,90029
37052,37053,57,19-09-2024,8,5,90029
37053,37054,57,21-10-2024,8,5,90029
37054,37055,57,27-11-2024,8,5,90029
37055,37056,57,11-10-2025,8,5,90029
37056,37057,57,23-01-2024,9,2,90029
37057,37058,57,02-02-2024,9,2,90029
37058,37059,57,06-03-2024,9,2,90029
37059,37060,57,20-04-2024,9,3,90029
37060,37061,57,03-05-2024,9,3,90029
37061,37062,57,15-06-2024,9,4,90029
37062,37063,57,29-07-2024,9,4,90029
37063,37064,57,27-08-2024,9,5,90029
37064,37065,57,23-09-2024,9,5,90029
37065,37066,57,29-10-2024,9,5,90029
37066,37067,57,12-11-2024,9,5,90029
37067,37068,57,04-02-2025,9,5,90029
37068,37069,57,30-01-2024,10,3,90029
37069,37070,57,17-02-2024,10,3,90029
37070,37071,57,01-03-2024,10,3,90029
37071,37072,57,25-04-2024,10,4,90029
37072,37073,57,09-05-2024,10,5,90029
37073,37074,57,18-06-2024,10,5,90029
37074,37075,57,26-07-2024,10,5,90029
37075,37076,57,28-08-2024,10,5,90029
37076,37077,57,20-09-2024,10,5,90029
37077,37078,57,30-10-2024,10,5,90029
37078,37079,57,23-11-2024,10,5,90029
37079,37080,57,14-05-2025,10,5,90029
37080,37081,57,17-01-2024,11,2,90029
37081,37082,57,07-02-2024,11,3,90029
37082,37083,57,25-03-2024,11,4,90029
37083,37084,57,30-04-2024,11,5,90029
37084,37085,57,08-05-2024,11,5,90029
37085,37086,57,03-06-2024,11,5,90029
37086,37087,57,09-07-2024,11,5,90029
37087,37088,57,18-08-2024,11,5,90029
37088,37089,57,14-09-2024,11,5,90029
37089,37090,57,01-10-2024,11,5,90029
37090,37091,57,19-11-2024,11,5,90029
37091,37092,57,10-02-2025,11,5,90029
37092,37093,57,04-01-2024,12,2,90029
37093,37094,57,08-02-2024,12,3,90029
37094,37095,57,19-03-2024,12,3,90029
37095,37096,57,24-04-2024,12,3,90029
37096,37097,57,14-05-2024,12,3,90029
37097,37098,57,29-06-2024,12,4,90029
37098,37099,57,03-07-2024,12,4,90029
37099,37100,57,21-08-2024,12,5,90029
37100,37101,57,03-09-2024,12,5,90029
37101,37102,57,23-10-2024,12,5,90029
37102,37103,57,23-11-2024,12,5,90029
37103,37104,57,07-02-2025,12,5,90029
37104,37105,57,28-01-2024,13,2,90029
37105,37106,57,07-02-2024,13,2,90029
37106,37107,57,14-03-2024,13,3,90029
37107,37108,57,19-04-2024,13,4,90029
37108,37109,57,28-05-2024,13,4,90029
37109,37110,57,08-06-2024,13,4,90029
37110,37111,57,12-07-2024,13,5,90029
37111,37112,57,19-08-2024,13,5,90029
37112,37113,57,01-09-2024,13,5,90029
37113,37114,57,14-10-2024,13,5,90029
37114,37115,57,06-11-2024,13,5,90029
37115,37116,57,01-01-2025,13,5,90029
37116,37117,57,18-01-2024,14,3,90029
37117,37118,57,15-02-2024,14,3,90029
37118,37119,57,02-03-2024,14,4,90029
37119,37120,57,21-04-2024,14,4,90029
37120,37121,57,22-05-2024,14,4,90029
37121,37122,57,20-06-2024,14,5,90029
37122,37123,57,27-07-2024,14,5,90029
37123,37124,57,28-08-2024,14,5,90029
37124,37125,57,28-09-2024,14,5,90029
37125,37126,57,30-10-2024,14,5,90029
37126,37127,57,08-11-2024,14,5,90029
37127,37128,57,31-10-2025,14,5,90029
37128,37129,57,12-01-2024,15,2,90029
37129,37130,57,24-02-2024,15,2,90029
37130,37131,57,04-03-2024,15,2,90029
37131,37132,57,19-04-2024,15,2,90029
37132,37133,57,07-05-2024,15,2,90029
37133,37134,57,28-06-2024,15,2,90029
37134,37135,57,25-07-2024,15,2,90029
37135,37136,57,13-08-2024,15,2,90029
37136,37137,57,02-09-2024,15,3,90029
37137,37138,57,13-10-2024,15,3,90029
37138,37139,57,01-11-2024,15,3,90029
37139,37140,57,24-05-2025,15,3,90029
37140,37141,57,04-01-2024,16,2,90029
37141,37142,57,20-02-2024,16,2,90029
37142,37143,57,25-03-2024,16,2,90029
37143,37144,57,23-04-2024,16,3,90029
37144,37145,57,20-05-2024,16,3,90029
37145,37146,57,03-06-2024,16,4,90029
37146,37147,57,03-07-2024,16,5,90029
37147,37148,57,19-08-2024,16,5,90029
37148,37149,57,01-09-2024,16,5,90029
37149,37150,57,16-10-2024,16,5,90029
37150,37151,57,17-11-2024,16,5,90029
37151,37152,57,06-09-2025,16,5,90029
37152,37153,57,16-01-2024,17,1,90029
